tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada
Homicidio,2020,Febrero,Colón,No disponible,No disponible,No disponible
Homicidio,2020,Febrero,Panamá Oeste,No disponible,10-14,No disponible
Homicidio,2020,Febrero,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2020,Febrero,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2020,Febrero,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2020,Febrero,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Febrero,Panamá Oeste,No disponible,35-39,Arma Blanca
Homicidio,2020,Febrero,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2020,Febrero,Herrera,No disponible,30-34,Arma Blanca
Homicidio,2020,Febrero,Herrera,No disponible,45-49,Arma de Fuego
Homicidio,2020,Febrero,Herrera,No disponible,18-24,Arma de Fuego
Homicidio,2020,Febrero,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Febrero,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Febrero,Panamá,No disponible,45-49,Arma Blanca
Homicidio,2020,Febrero,Coclé,No disponible,30-34,No disponible
Homicidio,2020,Febrero,Coclé,No disponible,55-59,No disponible
Homicidio,2020,Febrero,Chiriquí,No disponible,0-4,No disponible
Homicidio,2020,Marzo,Chiriquí,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Chiriquí,No disponible,40-44,Arma de Fuego
Homicidio,2020,Marzo,Coclé,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Los Santos,No disponible,40-44,Arma Blanca
Homicidio,2020,Marzo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,25-29,No disponible
Homicidio,2020,Marzo,Panamá,No disponible,18-24,No disponible
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Femicidio,2020,Marzo,Panamá,No disponible,60-64,Arma Blanca
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Marzo,Panamá,No disponible,30-34,Arma Blanca
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,40-44,Arma de Fuego
Femicidio,2020,Marzo,Panamá Oeste,No disponible,50-54,Arma Blanca
Homicidio,2020,Marzo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Marzo,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Marzo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Marzo,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2020,Marzo,Veraguas,No disponible,18-24,Arma Blanca
Femicidio,2020,Abril,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2020,Abril,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,35-39,No disponible
Homicidio,2020,Abril,Panamá,No disponible,25-29,No disponible
Homicidio,2020,Abril,Panamá,No disponible,55-59,No disponible
Homicidio,2020,Abril,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Abril,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego
Femicidio,2020,Abril,Panamá Oeste,No disponible,No disponible,Incendiarismo
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Panamá Oeste,No disponible,45-49,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Abril,Colón,No disponible,45-49,Arma de Fuego
Femicidio,2020,Abril,Comarca Ngäbe-Buglé,No disponible,18-24,Arma Blanca
Homicidio,2020,Abril,Chiriquí,No disponible,0-4,Objeto Contundente
Homicidio,2020,Abril,Coclé,No disponible,15-17,No disponible
Homicidio,2020,Mayo,Veraguas,No disponible,18-24,Arma Blanca
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,55-59,Arma Blanca
Homicidio,2020,Mayo,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma Blanca
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Femicidio,2020,Mayo,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,40-44,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,0-4,No disponible
Homicidio,2020,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego
Femicidio,2020,Mayo,Panamá Oeste,No disponible,15-17,Arma de Fuego
Homicidio,2020,Mayo,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Herrera,No disponible,45-49,No disponible
Homicidio,2020,Mayo,Los Santos,No disponible,35-39,Arma de Fuego
Homicidio,2020,Mayo,Los Santos,No disponible,25-29,Arma de Fuego
Homicidio,2020,Mayo,Los Santos,No disponible,18-24,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Mayo,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Mayo,Chiriquí,No disponible,45-49,Arma de Fuego
Homicidio,2020,Mayo,Chiriquí,No disponible,45-49,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,5-9,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Junio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Junio,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Junio,Colón,No disponible,18-24,Arma Blanca
Homicidio,2020,Junio,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2020,Junio,Colón,No disponible,25-29,Arma de Fuego
Homicidio,2020,Junio,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2020,Junio,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2020,Junio,Chiriquí,No disponible,30-34,Arma de Fuego
Homicidio,2020,Junio,Veraguas,No disponible,65-69,Arma Blanca
Homicidio,2020,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego
Homicidio,2020,Junio,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Junio,Panamá Oeste,No disponible,No disponible,Arma Blanca
Homicidio,2020,Junio,Coclé,No disponible,30-34,Arma Blanca
Homicidio,2020,Junio,Veraguas,No disponible,18-24,No disponible
Homicidio,2020,Julio,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma Blanca
Femicidio,2020,Julio,Colón,No disponible,0-4,Arma Blanca
Homicidio,2020,Julio,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Femicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego
Femicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Femicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,15-17,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,10-14,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,18-24,No disponible
Homicidio,2020,Julio,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Julio,Los Santos,No disponible,No disponible,No disponible
Homicidio,2020,Julio,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,40-44,Arma de Fuego
Femicidio,2020,Julio,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Julio,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Julio,Chiriquí,No disponible,No disponible,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,50-54,Arma de Fuego
Homicidio,2020,Agosto,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Agosto,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Agosto,Panamá Oeste,No disponible,50-54,Arma Blanca
Homicidio,2020,Agosto,Panamá Oeste,No disponible,18-24,Arma de Fuego
Homicidio,2020,Agosto,Panamá Oeste,No disponible,30-34,No disponible
Homicidio,2020,Agosto,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Agosto,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,50-54,Arma Blanca
Homicidio,2020,Agosto,Panamá,No disponible,15-17,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,10-14,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,50-54,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Agosto,Bocas Del Toro,No disponible,55-59,Asfixia Mecánica
Homicidio,2020,Agosto,Bocas Del Toro,No disponible,18-24,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Agosto,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Agosto,Colón,No disponible,45-49,Arma de Fuego
Homicidio,2020,Agosto,Chiriquí,No disponible,70-74,No disponible
Homicidio,2020,Agosto,Chiriquí,No disponible,50-54,Arma de Fuego
Homicidio,2020,Agosto,Comarca Ngäbe-Buglé,No disponible,No disponible,No disponible
Homicidio,2020,Agosto,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,60-64,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,45-49,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,35-39,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá Oeste,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,0-4,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2020,Septiembre,Panamá,No disponible,25-29,Arma Blanca
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Septiembre,Colón,No disponible,50-54,Arma de Fuego
Homicidio,2020,Septiembre,Colón,No disponible,18-24,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,40-44,Arma de Fuego
Homicidio,2020,Septiembre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,25-29,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,18-24,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,40-44,Arma Blanca
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,45-49,Arma Blanca
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,30-34,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,55-59,Arma de Fuego
Homicidio,2020,Octubre,Panamá,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Octubre,Colón,No disponible,No disponible,Arma de Fuego
Homicidio,2020,Octubre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2020,Octubre,Colón,No disponible,35-39,Arma de Fuego
Homicidio,2020,Octubre,Colón,No disponible,40-44,Arma de Fuego
Homicidio,2020,Octubre,Colón,No disponible,15-17,Arma Blanca
Homicidio,2020,Octubre,Colón,No disponible,45-49,Arma Blanca
Homicidio,2020,Octubre,Colón,No disponible,30-34,Arma de Fuego
Homicidio,2020,Octubre,Panamá Oeste,No disponible,60-64,Arma de Fuego
Homicidio,2020,Octubre,Panamá Oeste,No disponible,65-69,Arma Blanca
